model,input_text,generated_token
allenai/OLMo-1B-hf,"During the year 1952, scientists", from
allenai/OLMo-1B-hf,"During the year 1953, scientists", from
allenai/OLMo-1B-hf,"During the year 1954, scientists", from
allenai/OLMo-1B-hf,"During the year 1955, scientists", from
allenai/OLMo-1B-hf,"During the year 1956, scientists", from
allenai/OLMo-1B-hf,"During the year 1957, scientists", from
allenai/OLMo-1B-hf,"During the year 1958, scientists", from
allenai/OLMo-1B-hf,"During the year 1959, scientists", from
allenai/OLMo-1B-hf,"During the year 1960, scientists", from
allenai/OLMo-1B-hf,"During the year 1961, scientists", from
allenai/OLMo-1B-hf,"During the year 1962, scientists", from
allenai/OLMo-1B-hf,"During the year 1963, scientists", from
allenai/OLMo-1B-hf,"During the year 1964, scientists", from
allenai/OLMo-1B-hf,"During the year 1965, scientists", from
allenai/OLMo-1B-hf,"During the year 1966, scientists", from
allenai/OLMo-1B-hf,"During the year 1967, scientists", from
allenai/OLMo-1B-hf,"During the year 1968, scientists", from
allenai/OLMo-1B-hf,"During the year 1969, scientists", from
allenai/OLMo-1B-hf,"During the year 1970, scientists", from
allenai/OLMo-1B-hf,"During the year 1971, scientists", from
allenai/OLMo-1B-hf,"During the year 1972, scientists", from
allenai/OLMo-1B-hf,"During the year 1973, scientists", from
allenai/OLMo-1B-hf,"During the year 1974, scientists", from
allenai/OLMo-1B-hf,"During the year 1975, scientists", from
allenai/OLMo-1B-hf,"During the year 1976, scientists", from
allenai/OLMo-1B-hf,"During the year 1977, scientists", from
allenai/OLMo-1B-hf,"During the year 1978, scientists", from
allenai/OLMo-1B-hf,"During the year 1979, scientists", from
allenai/OLMo-1B-hf,"During the year 1980, scientists", from
allenai/OLMo-1B-hf,"During the year 1981, scientists", from
allenai/OLMo-1B-hf,"During the year 1982, scientists", from
allenai/OLMo-1B-hf,"During the year 1983, scientists", from
allenai/OLMo-1B-hf,"During the year 1984, scientists", from
allenai/OLMo-1B-hf,"During the year 1985, scientists", from
allenai/OLMo-1B-hf,"During the year 1986, scientists", from
allenai/OLMo-1B-hf,"During the year 1987, scientists", from
allenai/OLMo-1B-hf,"During the year 1988, scientists", from
allenai/OLMo-1B-hf,"During the year 1989, scientists", from
allenai/OLMo-1B-hf,"During the year 1990, scientists", from
allenai/OLMo-1B-hf,"During the year 1991, scientists", from
allenai/OLMo-1B-hf,"During the year 1992, scientists", from
allenai/OLMo-1B-hf,"During the year 1993, scientists", from
allenai/OLMo-1B-hf,"During the year 1994, scientists", from
allenai/OLMo-1B-hf,"During the year 1995, scientists", from
allenai/OLMo-1B-hf,"During the year 1996, scientists", from
allenai/OLMo-1B-hf,"During the year 1997, scientists", from
allenai/OLMo-1B-hf,"During the year 1998, scientists", from
allenai/OLMo-1B-hf,"During the year 1999, scientists", from
allenai/OLMo-1B-hf,"During the year 2000, scientists", from
allenai/OLMo-1B-hf,"During the year 2001, scientists", from
allenai/OLMo-1B-hf,"During the year 2002, scientists", from
allenai/OLMo-1B-hf,"During the year 2003, scientists", from
allenai/OLMo-1B-hf,"During the year 2004, scientists", from
allenai/OLMo-1B-hf,"During the year 2005, scientists", from
allenai/OLMo-1B-hf,"During the year 2006, scientists", from
allenai/OLMo-1B-hf,"During the year 2007, scientists", from
allenai/OLMo-1B-hf,"During the year 2008, scientists", from
allenai/OLMo-1B-hf,"During the year 2009, scientists", from
allenai/OLMo-1B-hf,"During the year 2010, scientists", from
allenai/OLMo-1B-hf,"During the year 2011, scientists", from
allenai/OLMo-1B-hf,"During the year 2012, scientists", from
allenai/OLMo-1B-hf,"During the year 2013, scientists", from
allenai/OLMo-1B-hf,"During the year 2014, scientists", from
allenai/OLMo-1B-hf,"During the year 2015, scientists", from
allenai/OLMo-1B-hf,"During the year 2016, scientists", from
allenai/OLMo-1B-hf,"During the year 2017, scientists", from
allenai/OLMo-1B-hf,"During the year 2018, scientists", from
allenai/OLMo-1B-hf,"During the year 2019, scientists", from
allenai/OLMo-1B-hf,"During the year 2020, scientists", from
allenai/OLMo-1B-hf,"During the year 2021, scientists", from
allenai/OLMo-1B-hf,"During the year 2022, scientists", from
allenai/OLMo-1B-hf,"During the year 2023, scientists", will
allenai/OLMo-1B-hf,"During the year 2024, scientists", will
allenai/OLMo-1B-hf,"During the year 2025, scientists", will
allenai/OLMo-1B-hf,"During the year 2026, scientists", will
allenai/OLMo-1B-hf,"During the year 2027, scientists", have
allenai/OLMo-1B-hf,"During the year 2028, scientists", have
allenai/OLMo-1B-hf,"During the year 2029, scientists", have
allenai/OLMo-1B-hf,"During the year 2030, scientists", will
allenai/OLMo-1B-hf,"During the year 2031, scientists", have
allenai/OLMo-1B-hf,"During the year 2032, scientists", have
allenai/OLMo-1B-hf,"During the year 2033, scientists", have
allenai/OLMo-1B-hf,"During the year 2034, scientists", have
allenai/OLMo-1B-hf,"During the year 2035, scientists", have
allenai/OLMo-1B-hf,"During the year 2036, scientists", have
allenai/OLMo-1B-hf,"During the year 2037, scientists", have
allenai/OLMo-1B-hf,"During the year 2038, scientists", have
allenai/OLMo-1B-hf,"During the year 2039, scientists", have
allenai/OLMo-1B-hf,"During the year 2040, scientists", will
allenai/OLMo-1B-hf,"During the year 2041, scientists", have
allenai/OLMo-1B-hf,"During the year 2042, scientists", have
allenai/OLMo-1B-hf,"During the year 2043, scientists", have
allenai/OLMo-1B-hf,"During the year 2044, scientists", have
allenai/OLMo-1B-hf,"During the year 2045, scientists", have
allenai/OLMo-1B-hf,"During the year 2046, scientists", have
allenai/OLMo-1B-hf,"During the year 2047, scientists", have
allenai/OLMo-1B-hf,"During the year 2048, scientists", have
allenai/OLMo-1B-hf,"During the year 2049, scientists", have
allenai/OLMo-1B-hf,"During the year 2050, scientists", predict
allenai/OLMo-1B-hf,"By 1950, weather",ing
allenai/OLMo-1B-hf,"By 1951, weather", conditions
allenai/OLMo-1B-hf,"By 1952, weather", conditions
allenai/OLMo-1B-hf,"By 1953, weather", conditions
allenai/OLMo-1B-hf,"By 1954, weather",ing
allenai/OLMo-1B-hf,"By 1955, weather",ing
allenai/OLMo-1B-hf,"By 1956, weather", was
allenai/OLMo-1B-hf,"By 1957, weather", was
allenai/OLMo-1B-hf,"By 1958, weather",ing
allenai/OLMo-1B-hf,"By 1959, weather",ing
allenai/OLMo-1B-hf,"By 1960, weather",ing
allenai/OLMo-1B-hf,"By 1961, weather", conditions
allenai/OLMo-1B-hf,"By 1962, weather", was
allenai/OLMo-1B-hf,"By 1963, weather", was
allenai/OLMo-1B-hf,"By 1964, weather", was
allenai/OLMo-1B-hf,"By 1965, weather", was
allenai/OLMo-1B-hf,"By 1966, weather",ing
allenai/OLMo-1B-hf,"By 1967, weather",ing
allenai/OLMo-1B-hf,"By 1968, weather", was
allenai/OLMo-1B-hf,"By 1969, weather", was
allenai/OLMo-1B-hf,"By 1970, weather",ing
allenai/OLMo-1B-hf,"By 1971, weather", conditions
allenai/OLMo-1B-hf,"By 1972, weather", conditions
allenai/OLMo-1B-hf,"By 1973, weather", conditions
allenai/OLMo-1B-hf,"By 1974, weather", was
allenai/OLMo-1B-hf,"By 1975, weather",ing
allenai/OLMo-1B-hf,"By 1976, weather",ing
allenai/OLMo-1B-hf,"By 1977, weather", was
allenai/OLMo-1B-hf,"By 1978, weather", was
allenai/OLMo-1B-hf,"By 1979, weather",ing
allenai/OLMo-1B-hf,"By 1980, weather",ing
allenai/OLMo-1B-hf,"By 1981, weather", was
allenai/OLMo-1B-hf,"By 1982, weather", was
allenai/OLMo-1B-hf,"By 1983, weather",ing
allenai/OLMo-1B-hf,"By 1984, weather", was
allenai/OLMo-1B-hf,"By 1985, weather",ing
allenai/OLMo-1B-hf,"By 1986, weather",ing
allenai/OLMo-1B-hf,"By 1987, weather",ing
allenai/OLMo-1B-hf,"By 1988, weather",ing
allenai/OLMo-1B-hf,"By 1989, weather",ing
allenai/OLMo-1B-hf,"By 1990, weather",ing
allenai/OLMo-1B-hf,"By 1991, weather",ing
allenai/OLMo-1B-hf,"By 1992, weather",ing
allenai/OLMo-1B-hf,"By 1993, weather",ing
allenai/OLMo-1B-hf,"By 1994, weather",ing
allenai/OLMo-1B-hf,"By 1995, weather",ing
allenai/OLMo-1B-hf,"By 1996, weather",ing
allenai/OLMo-1B-hf,"By 1997, weather",ing
allenai/OLMo-1B-hf,"By 1998, weather",ing
allenai/OLMo-1B-hf,"By 1999, weather",ing
allenai/OLMo-1B-hf,"By 2000, weather",ing
allenai/OLMo-1B-hf,"By 2001, weather", and
allenai/OLMo-1B-hf,"By 2002, weather",ing
allenai/OLMo-1B-hf,"By 2003, weather",ing
allenai/OLMo-1B-hf,"By 2004, weather",ing
allenai/OLMo-1B-hf,"By 2005, weather", and
allenai/OLMo-1B-hf,"By 2006, weather", conditions
allenai/OLMo-1B-hf,"By 2007, weather", conditions
allenai/OLMo-1B-hf,"By 2008, weather", conditions
allenai/OLMo-1B-hf,"By 2009, weather", conditions
allenai/OLMo-1B-hf,"By 2010, weather", and
allenai/OLMo-1B-hf,"By 2011, weather", conditions
allenai/OLMo-1B-hf,"By 2012, weather", conditions
allenai/OLMo-1B-hf,"By 2013, weather", conditions
allenai/OLMo-1B-hf,"By 2014, weather", conditions
allenai/OLMo-1B-hf,"By 2015, weather", conditions
allenai/OLMo-1B-hf,"By 2016, weather", and
allenai/OLMo-1B-hf,"By 2017, weather", and
allenai/OLMo-1B-hf,"By 2018, weather", and
allenai/OLMo-1B-hf,"By 2019, weather", and
allenai/OLMo-1B-hf,"By 2020, weather", and
allenai/OLMo-1B-hf,"By 2021, weather", and
allenai/OLMo-1B-hf,"By 2022, weather",-
allenai/OLMo-1B-hf,"By 2023, weather",-
allenai/OLMo-1B-hf,"By 2024, weather",-
allenai/OLMo-1B-hf,"By 2025, weather",-
allenai/OLMo-1B-hf,"By 2026, weather",-
allenai/OLMo-1B-hf,"By 2027, weather",ing
allenai/OLMo-1B-hf,"By 2028, weather",ing
allenai/OLMo-1B-hf,"By 2029, weather",ing
allenai/OLMo-1B-hf,"By 2030, weather",-
allenai/OLMo-1B-hf,"By 2031, weather",ing
allenai/OLMo-1B-hf,"By 2032, weather",ing
allenai/OLMo-1B-hf,"By 2033, weather",-
allenai/OLMo-1B-hf,"By 2034, weather",ing
allenai/OLMo-1B-hf,"By 2035, weather",-
allenai/OLMo-1B-hf,"By 2036, weather",ing
allenai/OLMo-1B-hf,"By 2037, weather",ing
allenai/OLMo-1B-hf,"By 2038, weather",ing
allenai/OLMo-1B-hf,"By 2039, weather",ing
allenai/OLMo-1B-hf,"By 2040, weather",-
allenai/OLMo-1B-hf,"By 2041, weather",ing
allenai/OLMo-1B-hf,"By 2042, weather",ing
allenai/OLMo-1B-hf,"By 2043, weather",ing
allenai/OLMo-1B-hf,"By 2044, weather",ing
allenai/OLMo-1B-hf,"By 2045, weather",ing
allenai/OLMo-1B-hf,"By 2046, weather",ing
allenai/OLMo-1B-hf,"By 2047, weather",ing
allenai/OLMo-1B-hf,"By 2048, weather",ing
allenai/OLMo-1B-hf,"By 2049, weather",ing
allenai/OLMo-1B-hf,"By 2050, weather",-
allenai/OLMo-1B-hf,"Today, in 1950, literature", was
allenai/OLMo-1B-hf,"Today, in 1951, literature", was
allenai/OLMo-1B-hf,"Today, in 1952, literature", was
allenai/OLMo-1B-hf,"Today, in 1953, literature", was
allenai/OLMo-1B-hf,"Today, in 1954, literature", was
allenai/OLMo-1B-hf,"Today, in 1955, literature", was
allenai/OLMo-1B-hf,"Today, in 1956, literature", was
allenai/OLMo-1B-hf,"Today, in 1957, literature", was
allenai/OLMo-1B-hf,"Today, in 1958, literature", was
allenai/OLMo-1B-hf,"Today, in 1959, literature", was
allenai/OLMo-1B-hf,"Today, in 1960, literature", was
allenai/OLMo-1B-hf,"Today, in 1961, literature", was
allenai/OLMo-1B-hf,"Today, in 1962, literature", was
allenai/OLMo-1B-hf,"Today, in 1963, literature", was
allenai/OLMo-1B-hf,"Today, in 1964, literature", was
allenai/OLMo-1B-hf,"Today, in 1965, literature", was
allenai/OLMo-1B-hf,"Today, in 1966, literature", was
allenai/OLMo-1B-hf,"Today, in 1967, literature", was
allenai/OLMo-1B-hf,"Today, in 1968, literature", was
allenai/OLMo-1B-hf,"Today, in 1969, literature", was
allenai/OLMo-1B-hf,"Today, in 1970, literature", was
allenai/OLMo-1B-hf,"Today, in 1971, literature", was
allenai/OLMo-1B-hf,"Today, in 1972, literature", was
allenai/OLMo-1B-hf,"Today, in 1973, literature", was
allenai/OLMo-1B-hf,"Today, in 1974, literature", was
allenai/OLMo-1B-hf,"Today, in 1975, literature", was
allenai/OLMo-1B-hf,"Today, in 1976, literature", was
allenai/OLMo-1B-hf,"Today, in 1977, literature", was
allenai/OLMo-1B-hf,"Today, in 1978, literature", was
allenai/OLMo-1B-hf,"Today, in 1979, literature", was
allenai/OLMo-1B-hf,"Today, in 1980, literature", was
allenai/OLMo-1B-hf,"Today, in 1981, literature", was
allenai/OLMo-1B-hf,"Today, in 1982, literature", was
allenai/OLMo-1B-hf,"Today, in 1983, literature", was
allenai/OLMo-1B-hf,"Today, in 1984, literature", is
allenai/OLMo-1B-hf,"Today, in 1985, literature", is
allenai/OLMo-1B-hf,"Today, in 1986, literature", is
allenai/OLMo-1B-hf,"Today, in 1987, literature", was
allenai/OLMo-1B-hf,"Today, in 1988, literature", was
allenai/OLMo-1B-hf,"Today, in 1989, literature", is
allenai/OLMo-1B-hf,"Today, in 1990, literature", was
allenai/OLMo-1B-hf,"Today, in 1991, literature", was
allenai/OLMo-1B-hf,"Today, in 1992, literature", was
allenai/OLMo-1B-hf,"Today, in 1993, literature", was
allenai/OLMo-1B-hf,"Today, in 1994, literature", was
allenai/OLMo-1B-hf,"Today, in 1995, literature", is
allenai/OLMo-1B-hf,"Today, in 1996, literature", is
allenai/OLMo-1B-hf,"Today, in 1997, literature", is
allenai/OLMo-1B-hf,"Today, in 1998, literature", is
allenai/OLMo-1B-hf,"Today, in 1999, literature", is
allenai/OLMo-1B-hf,"Today, in 2000, literature", is
allenai/OLMo-1B-hf,"Today, in 2001, literature", is
allenai/OLMo-1B-hf,"Today, in 2002, literature", is
allenai/OLMo-1B-hf,"Today, in 2003, literature", is
allenai/OLMo-1B-hf,"Today, in 2004, literature", is
allenai/OLMo-1B-hf,"Today, in 2005, literature", is
allenai/OLMo-1B-hf,"Today, in 2006, literature", is
allenai/OLMo-1B-hf,"Today, in 2007, literature", is
allenai/OLMo-1B-hf,"Today, in 2008, literature", is
allenai/OLMo-1B-hf,"Today, in 2009, literature", is
allenai/OLMo-1B-hf,"Today, in 2010, literature", is
allenai/OLMo-1B-hf,"Today, in 2011, literature", is
allenai/OLMo-1B-hf,"Today, in 2012, literature", is
allenai/OLMo-1B-hf,"Today, in 2013, literature", is
allenai/OLMo-1B-hf,"Today, in 2014, literature", is
allenai/OLMo-1B-hf,"Today, in 2015, literature", is
allenai/OLMo-1B-hf,"Today, in 2016, literature", is
allenai/OLMo-1B-hf,"Today, in 2017, literature", is
allenai/OLMo-1B-hf,"Today, in 2018, literature", is
allenai/OLMo-1B-hf,"Today, in 2019, literature", is
allenai/OLMo-1B-hf,"Today, in 2020, literature", is
allenai/OLMo-1B-hf,"Today, in 2021, literature", is
allenai/OLMo-1B-hf,"Today, in 2022, literature", is
allenai/OLMo-1B-hf,"Today, in 2023, literature", is
allenai/OLMo-1B-hf,"Today, in 2024, literature", is
allenai/OLMo-1B-hf,"Today, in 2025, literature", is
allenai/OLMo-1B-hf,"Today, in 2026, literature", is
allenai/OLMo-1B-hf,"Today, in 2027, literature", is
allenai/OLMo-1B-hf,"Today, in 2028, literature", is
allenai/OLMo-1B-hf,"Today, in 2029, literature", is
allenai/OLMo-1B-hf,"Today, in 2030, literature", is
allenai/OLMo-1B-hf,"Today, in 2031, literature", is
allenai/OLMo-1B-hf,"Today, in 2032, literature", is
allenai/OLMo-1B-hf,"Today, in 2033, literature", is
allenai/OLMo-1B-hf,"Today, in 2034, literature", is
allenai/OLMo-1B-hf,"Today, in 2035, literature", is
allenai/OLMo-1B-hf,"Today, in 2036, literature", is
allenai/OLMo-1B-hf,"Today, in 2037, literature", is
allenai/OLMo-1B-hf,"Today, in 2038, literature", is
allenai/OLMo-1B-hf,"Today, in 2039, literature", is
allenai/OLMo-1B-hf,"Today, in 2040, literature", is
allenai/OLMo-1B-hf,"Today, in 2041, literature", is
allenai/OLMo-1B-hf,"Today, in 2042, literature", is
allenai/OLMo-1B-hf,"Today, in 2043, literature", is
allenai/OLMo-1B-hf,"Today, in 2044, literature", is
allenai/OLMo-1B-hf,"Today, in 2045, literature", is
allenai/OLMo-1B-hf,"Today, in 2046, literature", is
allenai/OLMo-1B-hf,"Today, in 2047, literature", is
allenai/OLMo-1B-hf,"Today, in 2048, literature", is
allenai/OLMo-1B-hf,"Today, in 2049, literature", is
allenai/OLMo-1B-hf,"Today, in 2050, literature", is
allenai/OLMo-1B-hf,"Yesterday, in 1950, space travel", was
allenai/OLMo-1B-hf,"Yesterday, in 1951, space travel", was
allenai/OLMo-1B-hf,"Yesterday, in 1952, space travel", was
allenai/OLMo-1B-hf,"Yesterday, in 1953, space travel", was
allenai/OLMo-1B-hf,"Yesterday, in 1954, space travel", was
allenai/OLMo-1B-hf,"Yesterday, in 1955, space travel", was
allenai/OLMo-1B-hf,"Yesterday, in 1956, space travel", was
allenai/OLMo-1B-hf,"Yesterday, in 1957, space travel", was
allenai/OLMo-1B-hf,"Yesterday, in 1958, space travel", was
allenai/OLMo-1B-hf,"Yesterday, in 1959, space travel", was
allenai/OLMo-1B-hf,"Yesterday, in 1960, space travel", was
allenai/OLMo-1B-hf,"Yesterday, in 1961, space travel", was
allenai/OLMo-1B-hf,"Yesterday, in 1962, space travel", was
